"SUID","Cooccurrence","Coregulation","CoregulationBin","interaction","name","NetworkPresence","NewBin","NewBin2","selected","shared interaction","shared name"
"193224",,"0.67","34","(interacts)","N-C12:0-Cer ((interacts)) N-C10:0-Cer(2H)",,"1","1","false","(interacts)","N-C12:0-Cer ((interacts)) N-C10:0-Cer(2H)"
"198035",,"0.69","34","(interacts)","N-C8:1-Cer(2H) ((interacts)) N-C10:0-Cer",,"1","1","false","(interacts)","N-C8:1-Cer(2H) ((interacts)) N-C10:0-Cer"
"194969",,"0.68","34","(interacts)","N-C24:0-Cer(2H) ((interacts)) N-C10:0-Cer(2H)",,"1","1","false","(interacts)","N-C24:0-Cer(2H) ((interacts)) N-C10:0-Cer(2H)"
"192683",,"0.67","34","(interacts)","N-C16:0(OH)-Cer ((interacts)) N-C10:0-Cer(2H)",,"1","1","false","(interacts)","N-C16:0(OH)-Cer ((interacts)) N-C10:0-Cer(2H)"
"213433",,"0.69","34","(interacts)","N-C24:0-Cer ((interacts)) N-C12:1-Cer",,"1","1","false","(interacts)","N-C24:0-Cer ((interacts)) N-C12:1-Cer"
"194213",,"0.67","34","(interacts)","N-C8:0(OH)-Cer(2H) ((interacts)) N-C12:0-Cer",,"1","1","false","(interacts)","N-C8:0(OH)-Cer(2H) ((interacts)) N-C12:0-Cer"
"185991",,"0.68","34","(interacts)","N-C16:0(OH)-Cer(2H) ((interacts)) N-C14:0(OH)-Cer",,"1","1","false","(interacts)","N-C16:0(OH)-Cer(2H) ((interacts)) N-C14:0(OH)-Cer"
"193400",,"0.66","34","(interacts)","N-C18:0(OH)-Cer ((interacts)) N-C12:1-Cer(2H)",,"1","1","false","(interacts)","N-C18:0(OH)-Cer ((interacts)) N-C12:1-Cer(2H)"
"186574",,"0.7","34","(interacts)","N-C24:1-Cer(2H) ((interacts)) N-C12:0(OH)-Cer",,"1","1","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) N-C12:0(OH)-Cer"
"192303",,"0.66","34","(interacts)","N-C8:0-Cer ((interacts)) N-C10:1-Cer(2H)",,"1","1","false","(interacts)","N-C8:0-Cer ((interacts)) N-C10:1-Cer(2H)"
"193800",,"0.69","34","(interacts)","N-C8:0(OH)-Cer ((interacts)) N-C12:0-Cer",,"1","1","false","(interacts)","N-C8:0(OH)-Cer ((interacts)) N-C12:0-Cer"
"198774",,"0.67","34","(interacts)","N-C14:0(OH)-Cer ((interacts)) N-C12:0-Cer",,"1","1","false","(interacts)","N-C14:0(OH)-Cer ((interacts)) N-C12:0-Cer"
"205866","0.3921742737295","0.69","34","(interacts)","N-C18:0-Cer(2H) ((interacts)) N-C14:1-Cer(2H)",,"1","1","false","(interacts)","N-C18:0-Cer(2H) ((interacts)) N-C14:1-Cer(2H)"
"185365",,"0.66","34","(interacts)","N-C24:0(OH)-Cer ((interacts)) N-C14:1-Cer",,"1","1","false","(interacts)","N-C24:0(OH)-Cer ((interacts)) N-C14:1-Cer"
"196385",,"0.7","34","(interacts)","N-C28:1-Cer ((interacts)) N-C16:0(OH)-Cer(2H)",,"1","1","false","(interacts)","N-C28:1-Cer ((interacts)) N-C16:0(OH)-Cer(2H)"
"197818",,"0.68","34","(interacts)","N-C20:0(OH)-Cer(2H) ((interacts)) N-C14:1-Cer(2H)",,"1","1","false","(interacts)","N-C20:0(OH)-Cer(2H) ((interacts)) N-C14:1-Cer(2H)"
"186573","0.714521902448941","0.67","34","(interacts)","N-C24:1-Cer(2H) ((interacts)) N-C14:0-Cer",,"1","1","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) N-C14:0-Cer"
"189336","0.758053286717538","0.67","34","(interacts)","N-C18:1-Cer(2H) ((interacts)) N-C14:0-Cer",,"1","1","false","(interacts)","N-C18:1-Cer(2H) ((interacts)) N-C14:0-Cer"
"196386",,"0.69","34","(interacts)","N-C28:1-Cer ((interacts)) N-C14:0-Cer(2H)",,"1","1","false","(interacts)","N-C28:1-Cer ((interacts)) N-C14:0-Cer(2H)"
"205199",,"0.67","34","(interacts)","N-C28:1-Cer(2H) ((interacts)) N-C14:0-Cer",,"1","1","false","(interacts)","N-C28:1-Cer(2H) ((interacts)) N-C14:0-Cer"
"202316",,"0.67","34","(interacts)","N-C22:0-Cer(2H) ((interacts)) N-C18:0(OH)-Cer",,"1","1","false","(interacts)","N-C22:0-Cer(2H) ((interacts)) N-C18:0(OH)-Cer"
"189121",,"0.68","34","(interacts)","N-C22:0(OH)-Cer ((interacts)) N-C18:0(OH)-Cer",,"1","1","false","(interacts)","N-C22:0(OH)-Cer ((interacts)) N-C18:0(OH)-Cer"
"187674",,"0.7","34","(interacts)","N-C8:0-Cer(2H) ((interacts)) N-C18:0(OH)-Cer(2H)",,"1","1","false","(interacts)","N-C8:0-Cer(2H) ((interacts)) N-C18:0(OH)-Cer(2H)"
"189840",,"0.7","34","(interacts)","N-C20:1-Cer ((interacts)) N-C18:0(OH)-Cer(2H)",,"1","1","false","(interacts)","N-C20:1-Cer ((interacts)) N-C18:0(OH)-Cer(2H)"
"191365","0.795657437472048","0.67","34","(interacts)","N-C16:1-Cer(2H) ((interacts)) N-C16:0-Cer(2H)",,"1","1","false","(interacts)","N-C16:1-Cer(2H) ((interacts)) N-C16:0-Cer(2H)"
"208872","0.901659396133921","0.69","34","(interacts)","N-C24:1-Cer ((interacts)) N-C16:0-Cer",,"1","1","false","(interacts)","N-C24:1-Cer ((interacts)) N-C16:0-Cer"
"208641",,"0.68","34","(interacts)","N-C28:0-Cer ((interacts)) N-C16:1-Cer",,"1","1","false","(interacts)","N-C28:0-Cer ((interacts)) N-C16:1-Cer"
"190045","0.639974074144","0.66","34","(interacts)","N-C22:1-Cer(2H) ((interacts)) N-C16:0-Cer(2H)",,"1","1","false","(interacts)","N-C22:1-Cer(2H) ((interacts)) N-C16:0-Cer(2H)"
"184661",,"0.66","34","(interacts)","N-C8:1-Cer ((interacts)) N-C18:1-Cer(2H)",,"1","1","false","(interacts)","N-C8:1-Cer ((interacts)) N-C18:1-Cer(2H)"
"187673",,"0.67","34","(interacts)","N-C8:0-Cer(2H) ((interacts)) N-C18:1-Cer(2H)",,"1","1","false","(interacts)","N-C8:0-Cer(2H) ((interacts)) N-C18:1-Cer(2H)"
"205197",,"0.67","34","(interacts)","N-C28:1-Cer(2H) ((interacts)) N-C20:0-Cer",,"1","1","false","(interacts)","N-C28:1-Cer(2H) ((interacts)) N-C20:0-Cer"
"202542",,"0.69","34","(interacts)","N-C28:0(OH)-Cer ((interacts)) N-C20:0-Cer",,"1","1","false","(interacts)","N-C28:0(OH)-Cer ((interacts)) N-C20:0-Cer"
"192302",,"0.69","34","(interacts)","N-C8:0-Cer ((interacts)) N-C18:0-Cer",,"1","1","false","(interacts)","N-C8:0-Cer ((interacts)) N-C18:0-Cer"
"208640",,"0.66","34","(interacts)","N-C28:0-Cer ((interacts)) N-C18:0-Cer",,"1","1","false","(interacts)","N-C28:0-Cer ((interacts)) N-C18:0-Cer"
"190610","0.8185571953655","0.68","34","(interacts)","N-C20:0-Cer ((interacts)) N-C18:1-Cer(2H)",,"1","1","false","(interacts)","N-C20:0-Cer ((interacts)) N-C18:1-Cer(2H)"
"205198",,"0.68","34","(interacts)","N-C28:1-Cer(2H) ((interacts)) N-C18:0-Cer(2H)",,"1","1","false","(interacts)","N-C28:1-Cer(2H) ((interacts)) N-C18:0-Cer(2H)"
"198034",,"0.66","34","(interacts)","N-C8:1-Cer(2H) ((interacts)) N-C22:1-Cer",,"1","1","false","(interacts)","N-C8:1-Cer(2H) ((interacts)) N-C22:1-Cer"
"208871","0.891707852482786","0.68","34","(interacts)","N-C24:1-Cer ((interacts)) N-C22:1-Cer",,"1","1","false","(interacts)","N-C24:1-Cer ((interacts)) N-C22:1-Cer"
"205196",,"0.7","34","(interacts)","N-C28:1-Cer(2H) ((interacts)) N-C26:0-Cer",,"1","1","false","(interacts)","N-C28:1-Cer(2H) ((interacts)) N-C26:0-Cer"
"198033",,"0.66","34","(interacts)","N-C8:1-Cer(2H) ((interacts)) N-C24:0(OH)-Cer(2H)",,"1","1","false","(interacts)","N-C8:1-Cer(2H) ((interacts)) N-C24:0(OH)-Cer(2H)"
"184660",,"0.66","34","(interacts)","N-C8:1-Cer ((interacts)) N-C20:0-Cer",,"1","1","false","(interacts)","N-C8:1-Cer ((interacts)) N-C20:0-Cer"
"187672",,"0.67","34","(interacts)","N-C8:0-Cer(2H) ((interacts)) N-C20:0-Cer",,"1","1","false","(interacts)","N-C8:0-Cer(2H) ((interacts)) N-C20:0-Cer"
"192301",,"0.66","34","(interacts)","N-C8:0-Cer ((interacts)) N-C22:0(OH)-Cer(2H)",,"1","1","false","(interacts)","N-C8:0-Cer ((interacts)) N-C22:0(OH)-Cer(2H)"
"188896",,"0.68","34","(interacts)","N-C24:0(OH)-Cer(2H) ((interacts)) N-C20:1-Cer",,"1","1","false","(interacts)","N-C24:0(OH)-Cer(2H) ((interacts)) N-C20:1-Cer"
"192300",,"0.66","34","(interacts)","N-C8:0-Cer ((interacts)) N-C8:0(OH)-Cer",,"1","1","false","(interacts)","N-C8:0-Cer ((interacts)) N-C8:0(OH)-Cer"
"194211",,"0.69","34","(interacts)","N-C8:0(OH)-Cer(2H) ((interacts)) N-C28:1-Cer",,"1","1","false","(interacts)","N-C8:0(OH)-Cer(2H) ((interacts)) N-C28:1-Cer"
"212716","0.720021446545889","0.71","35","(interacts)","PC_aa_C38:6 ((interacts)) LPC_a_C16:0",,"1","1","false","(interacts)","PC_aa_C38:6 ((interacts)) LPC_a_C16:0"
"187671",,"0.67","34","(interacts)","N-C8:0-Cer(2H) ((interacts)) N-C8:0(OH)-Cer(2H)",,"1","1","false","(interacts)","N-C8:0-Cer(2H) ((interacts)) N-C8:0(OH)-Cer(2H)"
"187905",,"0.67","34","(interacts)","N-C28:0-Cer(2H) ((interacts)) N-C26:1-Cer(2H)",,"1","1","false","(interacts)","N-C28:0-Cer(2H) ((interacts)) N-C26:1-Cer(2H)"
"194212",,"0.67","34","(interacts)","N-C8:0(OH)-Cer(2H) ((interacts)) N-C26:0-Cer(2H)",,"1","1","false","(interacts)","N-C8:0(OH)-Cer(2H) ((interacts)) N-C26:0-Cer(2H)"
"193799",,"0.69","34","(interacts)","N-C8:0(OH)-Cer ((interacts)) N-C28:0(OH)-Cer",,"1","1","false","(interacts)","N-C8:0(OH)-Cer ((interacts)) N-C28:0(OH)-Cer"
"205195",,"0.7","34","(interacts)","N-C28:1-Cer(2H) ((interacts)) N-C28:0(OH)-Cer",,"1","1","false","(interacts)","N-C28:1-Cer(2H) ((interacts)) N-C28:0(OH)-Cer"
"213302","0.627038240432667","0.71","35","(interacts)","PC_aa_C34:2 ((interacts)) LPC_a_C18:0",,"1","1","false","(interacts)","PC_aa_C34:2 ((interacts)) LPC_a_C18:0"
"214219","0.9162831008435","0.74","35","(interacts)","LPC_a_C18:1 ((interacts)) LPC_a_C18:0",,"1","1","false","(interacts)","LPC_a_C18:1 ((interacts)) LPC_a_C18:0"
"212715","0.624399811029333","0.75","35","(interacts)","PC_aa_C38:6 ((interacts)) LPC_a_C18:0",,"1","1","false","(interacts)","PC_aa_C38:6 ((interacts)) LPC_a_C18:0"
"208507","0.520259022712667","0.73","35","(interacts)","PC_aa_C36:3 ((interacts)) LPC_a_C18:0",,"1","1","false","(interacts)","PC_aa_C36:3 ((interacts)) LPC_a_C18:0"
"194450","0.7636590078475","0.71","35","(interacts)","PE_aa_C36:0 ((interacts)) LPC_a_C16:0",,"1","1","false","(interacts)","PE_aa_C36:0 ((interacts)) LPC_a_C16:0"
"199434",,"0.73","35","(interacts)","PC_ae_C32:6 ((interacts)) LPC_a_C16:0",,"1","1","false","(interacts)","PC_ae_C32:6 ((interacts)) LPC_a_C16:0"
"194968","0.0235888548195","0.75","35","(interacts)","N-C24:0-Cer(2H) ((interacts)) LPC_a_C16:0",,"1","1","false","(interacts)","N-C24:0-Cer(2H) ((interacts)) LPC_a_C16:0"
"195190",,"0.73","35","(interacts)","SM_C26:4 ((interacts)) LPC_a_C16:0",,"1","1","false","(interacts)","SM_C26:4 ((interacts)) LPC_a_C16:0"
"211206","0.139846235514","0.75","35","(interacts)","PC_ae_C40:5 ((interacts)) LPC_a_C18:2",,"1","1","false","(interacts)","PC_ae_C40:5 ((interacts)) LPC_a_C18:2"
"211259","0.250789254904","0.75","35","(interacts)","PC_ae_C38:6 ((interacts)) LPC_a_C18:2",,"1","1","false","(interacts)","PC_ae_C38:6 ((interacts)) LPC_a_C18:2"
"203816",,"0.72","35","(interacts)","PG_ae_C32:0 ((interacts)) LPC_a_C18:2",,"1","1","false","(interacts)","PG_ae_C32:0 ((interacts)) LPC_a_C18:2"
"194901",,"0.73","35","(interacts)","LPE_e_C18:0 ((interacts)) LPC_a_C18:2",,"1","1","false","(interacts)","LPE_e_C18:0 ((interacts)) LPC_a_C18:2"
"194967",,"0.72","35","(interacts)","N-C24:0-Cer(2H) ((interacts)) LPC_a_C18:0",,"1","1","false","(interacts)","N-C24:0-Cer(2H) ((interacts)) LPC_a_C18:0"
"195189",,"0.72","35","(interacts)","SM_C26:4 ((interacts)) LPC_a_C18:0",,"1","1","false","(interacts)","SM_C26:4 ((interacts)) LPC_a_C18:0"
"207961",,"0.75","35","(interacts)","PC_aa_C38:2 ((interacts)) LPC_a_C18:2",,"1","1","false","(interacts)","PC_aa_C38:2 ((interacts)) LPC_a_C18:2"
"199835","0.557447090745","0.73","35","(interacts)","PC_aa_C38:5 ((interacts)) LPC_a_C18:1",,"1","1","false","(interacts)","PC_aa_C38:5 ((interacts)) LPC_a_C18:1"
"206797","0.844612240791","0.71","35","(interacts)","PC_aa_C40:6 ((interacts)) LPC_a_C20:4",,"1","1","false","(interacts)","PC_aa_C40:6 ((interacts)) LPC_a_C20:4"
"199559","0.810753762722","0.73","35","(interacts)","PC_aa_C40:5 ((interacts)) LPC_a_C20:4",,"1","1","false","(interacts)","PC_aa_C40:5 ((interacts)) LPC_a_C20:4"
"204246","0.798498928547","0.75","35","(interacts)","PC_ae_C38:5 ((interacts)) LPC_a_C20:4",,"1","1","false","(interacts)","PC_ae_C38:5 ((interacts)) LPC_a_C20:4"
"206580","0.840137720108","0.74","35","(interacts)","PC_aa_C40:8 ((interacts)) LPC_a_C20:4",,"1","1","false","(interacts)","PC_aa_C40:8 ((interacts)) LPC_a_C20:4"
"198591",,"0.72","35","(interacts)","N-C10:0-Cer(2H) ((interacts)) LPC_a_C18:2",,"1","1","false","(interacts)","N-C10:0-Cer(2H) ((interacts)) LPC_a_C18:2"
"203061",,"0.71","35","(interacts)","PG_ae_C34:0 ((interacts)) LPC_a_C18:2",,"1","1","false","(interacts)","PG_ae_C34:0 ((interacts)) LPC_a_C18:2"
"207960","0.668313205242","0.74","35","(interacts)","PC_aa_C38:2 ((interacts)) LPC_a_C20:4",,"1","1","false","(interacts)","PC_aa_C38:2 ((interacts)) LPC_a_C20:4"
"202541",,"0.75","35","(interacts)","N-C28:0(OH)-Cer ((interacts)) LPC_a_C18:2",,"1","1","false","(interacts)","N-C28:0(OH)-Cer ((interacts)) LPC_a_C18:2"
"191565",,"0.72","35","(interacts)","PC_aa_C30:0 ((interacts)) LPC_e_C18:0",,"1","1","false","(interacts)","PC_aa_C30:0 ((interacts)) LPC_e_C18:0"
"202540",,"0.72","35","(interacts)","N-C28:0(OH)-Cer ((interacts)) LPC_a_C20:4",,"1","1","false","(interacts)","N-C28:0(OH)-Cer ((interacts)) LPC_a_C20:4"
"209067",,"0.75","35","(interacts)","PC_aa_C34:3 ((interacts)) LPC_e_C18:0",,"1","1","false","(interacts)","PC_aa_C34:3 ((interacts)) LPC_e_C18:0"
"213391",,"0.71","35","(interacts)","PC_aa_C32:1 ((interacts)) LPC_e_C18:0",,"1","1","false","(interacts)","PC_aa_C32:1 ((interacts)) LPC_e_C18:0"
"210795",,"0.74","35","(interacts)","SM_C22:3 ((interacts)) LPC_a_C20:4",,"1","1","false","(interacts)","SM_C22:3 ((interacts)) LPC_a_C20:4"
"210427",,"0.72","35","(interacts)","PG_aa_C30:0 ((interacts)) LPC_a_C20:4",,"1","1","false","(interacts)","PG_aa_C30:0 ((interacts)) LPC_a_C20:4"
"206394",,"0.74","35","(interacts)","N-C14:1-Cer(2H) ((interacts)) LPC_a_C20:4",,"1","1","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) LPC_a_C20:4"
"198773",,"0.72","35","(interacts)","N-C14:0(OH)-Cer ((interacts)) LPC_a_C20:4",,"1","1","false","(interacts)","N-C14:0(OH)-Cer ((interacts)) LPC_a_C20:4"
"212550",,"0.75","35","(interacts)","PC_ae_C34:0 ((interacts)) PC_aa_C30:0",,"1","1","false","(interacts)","PC_ae_C34:0 ((interacts)) PC_aa_C30:0"
"213120","0.8610763847828","0.71","35","(interacts)","PC_aa_C38:3 ((interacts)) PC_aa_C30:0",,"1","1","false","(interacts)","PC_aa_C38:3 ((interacts)) PC_aa_C30:0"
"195406",,"0.75","35","(interacts)","SM_C22:1 ((interacts)) PC_aa_C30:2",,"1","1","false","(interacts)","SM_C22:1 ((interacts)) PC_aa_C30:2"
"195187",,"0.73","35","(interacts)","SM_C26:4 ((interacts)) PC_aa_C30:0",,"1","1","false","(interacts)","SM_C26:4 ((interacts)) PC_aa_C30:0"
"199433",,"0.74","35","(interacts)","PC_ae_C32:6 ((interacts)) LPC_e_C18:0",,"1","1","false","(interacts)","PC_ae_C32:6 ((interacts)) LPC_e_C18:0"
"208388",,"0.71","35","(interacts)","PC_aa_C36:5 ((interacts)) LPC_e_C18:0",,"1","1","false","(interacts)","PC_aa_C36:5 ((interacts)) LPC_e_C18:0"
"195188",,"0.72","35","(interacts)","SM_C26:4 ((interacts)) LPC_e_C18:0",,"1","1","false","(interacts)","SM_C26:4 ((interacts)) LPC_e_C18:0"
"211258",,"0.71","35","(interacts)","PC_ae_C38:6 ((interacts)) LPC_e_C18:0",,"1","1","false","(interacts)","PC_ae_C38:6 ((interacts)) LPC_e_C18:0"
"210547",,"0.75","35","(interacts)","SM_C16:1 ((interacts)) PC_aa_C32:2",,"1","1","false","(interacts)","SM_C16:1 ((interacts)) PC_aa_C32:2"
"208069","0.790158752132823","0.74","35","(interacts)","PS_aa_C34:1 ((interacts)) PC_aa_C32:2",,"1","1","false","(interacts)","PS_aa_C34:1 ((interacts)) PC_aa_C32:2"
"206767","0.879274646441","0.73","35","(interacts)","PC_aa_C40:7 ((interacts)) PC_aa_C34:0",,"1","1","false","(interacts)","PC_aa_C40:7 ((interacts)) PC_aa_C34:0"
"203302","0.0969116035847","0.75","35","(interacts)","SM_C18:1 ((interacts)) PC_aa_C32:2",,"1","1","false","(interacts)","SM_C18:1 ((interacts)) PC_aa_C32:2"
"208387","0.70780975818635","0.72","35","(interacts)","PC_aa_C36:5 ((interacts)) PC_aa_C32:1",,"1","1","false","(interacts)","PC_aa_C36:5 ((interacts)) PC_aa_C32:1"
"208506","0.790891461695275","0.73","35","(interacts)","PC_aa_C36:3 ((interacts)) PC_aa_C32:1",,"1","1","false","(interacts)","PC_aa_C36:3 ((interacts)) PC_aa_C32:1"
"195186",,"0.75","35","(interacts)","SM_C26:4 ((interacts)) PC_aa_C32:1",,"1","1","false","(interacts)","SM_C26:4 ((interacts)) PC_aa_C32:1"
"212439","0.820617998188182","0.71","35","(interacts)","PC_ae_C34:2 ((interacts)) PC_aa_C32:1",,"1","1","false","(interacts)","PC_ae_C34:2 ((interacts)) PC_aa_C32:1"
"187904",,"0.71","35","(interacts)","N-C28:0-Cer(2H) ((interacts)) PC_aa_C34:0",,"1","1","false","(interacts)","N-C28:0-Cer(2H) ((interacts)) PC_aa_C34:0"
"187255",,"0.73","35","(interacts)","SM_C26:3 ((interacts)) PC_aa_C34:0",,"1","1","false","(interacts)","SM_C26:3 ((interacts)) PC_aa_C34:0"
"206346","0.8315220057964","0.71","35","(interacts)","PC_ae_C32:1 ((interacts)) PC_aa_C34:1",,"1","1","false","(interacts)","PC_ae_C32:1 ((interacts)) PC_aa_C34:1"
"196188","0.934344768524083","0.71","35","(interacts)","PC_aa_C36:1 ((interacts)) PC_aa_C34:1",,"1","1","false","(interacts)","PC_aa_C36:1 ((interacts)) PC_aa_C34:1"
"195372","0.383752405643","0.74","35","(interacts)","PC_ae_C36:1 ((interacts)) PC_aa_C34:0",,"1","1","false","(interacts)","PC_ae_C36:1 ((interacts)) PC_aa_C34:0"
"212549",,"0.73","35","(interacts)","PC_ae_C34:0 ((interacts)) PC_aa_C34:0",,"1","1","false","(interacts)","PC_ae_C34:0 ((interacts)) PC_aa_C34:0"
"204298","0.734606623649667","0.75","35","(interacts)","PC_ae_C38:4 ((interacts)) PC_aa_C34:0",,"1","1","false","(interacts)","PC_ae_C38:4 ((interacts)) PC_aa_C34:0"
"211446",,"0.74","35","(interacts)","PC_ae_C38:3 ((interacts)) PC_aa_C34:0",,"1","1","false","(interacts)","PC_ae_C38:3 ((interacts)) PC_aa_C34:0"
"192682",,"0.75","35","(interacts)","N-C16:0(OH)-Cer ((interacts)) PC_aa_C34:3",,"1","1","false","(interacts)","N-C16:0(OH)-Cer ((interacts)) PC_aa_C34:3"
"204823","0.823393450843111","0.72","35","(interacts)","PC_ae_C36:3 ((interacts)) PC_aa_C34:3",,"1","1","false","(interacts)","PC_ae_C36:3 ((interacts)) PC_aa_C34:3"
"208291",,"0.74","35","(interacts)","PC_aa_C38:1 ((interacts)) PC_aa_C36:0",,"1","1","false","(interacts)","PC_aa_C38:1 ((interacts)) PC_aa_C36:0"
"208505","0.381800025702","0.73","35","(interacts)","PC_aa_C36:3 ((interacts)) PC_aa_C36:0",,"1","1","false","(interacts)","PC_aa_C36:3 ((interacts)) PC_aa_C36:0"
"212714","0.8165471681525","0.74","35","(interacts)","PC_aa_C38:6 ((interacts)) PC_aa_C34:3",,"1","1","false","(interacts)","PC_aa_C38:6 ((interacts)) PC_aa_C34:3"
"212438","0.847325159744636","0.73","35","(interacts)","PC_ae_C34:2 ((interacts)) PC_aa_C34:1",,"1","1","false","(interacts)","PC_ae_C34:2 ((interacts)) PC_aa_C34:1"
"206188","0.789692271839455","0.71","35","(interacts)","PC_ae_C34:1 ((interacts)) PC_aa_C34:3",,"1","1","false","(interacts)","PC_ae_C34:1 ((interacts)) PC_aa_C34:3"
"199432",,"0.71","35","(interacts)","PC_ae_C32:6 ((interacts)) PC_aa_C34:3",,"1","1","false","(interacts)","PC_ae_C32:6 ((interacts)) PC_aa_C34:3"
"202539",,"0.75","35","(interacts)","N-C28:0(OH)-Cer ((interacts)) PC_aa_C36:0",,"1","1","false","(interacts)","N-C28:0(OH)-Cer ((interacts)) PC_aa_C36:0"
"194028",,"0.74","35","(interacts)","N-C10:1-Cer(2H) ((interacts)) PC_aa_C36:0",,"1","1","false","(interacts)","N-C10:1-Cer(2H) ((interacts)) PC_aa_C36:0"
"211855","0.681546997744587","0.74","35","(interacts)","PC_ae_C36:5 ((interacts)) PC_aa_C36:3",,"1","1","false","(interacts)","PC_ae_C36:5 ((interacts)) PC_aa_C36:3"
"190968",,"0.71","35","(interacts)","PC_ae_C32:0 ((interacts)) PC_aa_C36:3",,"1","1","false","(interacts)","PC_ae_C32:0 ((interacts)) PC_aa_C36:3"
"206579",,"0.74","35","(interacts)","PC_aa_C40:8 ((interacts)) PC_aa_C36:0",,"1","1","false","(interacts)","PC_aa_C40:8 ((interacts)) PC_aa_C36:0"
"199558","0.318606376648","0.71","35","(interacts)","PC_aa_C40:5 ((interacts)) PC_aa_C36:0",,"1","1","false","(interacts)","PC_aa_C40:5 ((interacts)) PC_aa_C36:0"
"210426",,"0.72","35","(interacts)","PG_aa_C30:0 ((interacts)) PC_aa_C36:0",,"1","1","false","(interacts)","PG_aa_C30:0 ((interacts)) PC_aa_C36:0"
"195371",,"0.72","35","(interacts)","PC_ae_C36:1 ((interacts)) PC_aa_C36:0",,"1","1","false","(interacts)","PC_ae_C36:1 ((interacts)) PC_aa_C36:0"
"202758","0.743556646364048","0.75","35","(interacts)","SM_C16:0 ((interacts)) PC_aa_C36:5",,"1","1","false","(interacts)","SM_C16:0 ((interacts)) PC_aa_C36:5"
"204245","0.860754072666222","0.72","35","(interacts)","PC_ae_C38:5 ((interacts)) PC_aa_C36:5",,"1","1","false","(interacts)","PC_ae_C38:5 ((interacts)) PC_aa_C36:5"
"203190",,"0.75","35","(interacts)","PG_aa_C34:0 ((interacts)) PC_aa_C38:1",,"1","1","false","(interacts)","PG_aa_C34:0 ((interacts)) PC_aa_C38:1"
"196760",,"0.73","35","(interacts)","PE_aa_C48:1 ((interacts)) PC_aa_C38:1",,"1","1","false","(interacts)","PE_aa_C48:1 ((interacts)) PC_aa_C38:1"
"190260",,"0.75","35","(interacts)","N-C14:1-Cer ((interacts)) PC_aa_C36:3",,"1","1","false","(interacts)","N-C14:1-Cer ((interacts)) PC_aa_C36:3"
"211445",,"0.72","35","(interacts)","PC_ae_C38:3 ((interacts)) PC_aa_C36:3",,"1","1","false","(interacts)","PC_ae_C38:3 ((interacts)) PC_aa_C36:3"
"212713","0.82339755495394","0.75","35","(interacts)","PC_aa_C38:6 ((interacts)) PC_aa_C36:4",,"1","1","false","(interacts)","PC_aa_C38:6 ((interacts)) PC_aa_C36:4"
"203578",,"0.71","35","(interacts)","N-C26:0-Cer(2H) ((interacts)) PC_aa_C36:3",,"1","1","false","(interacts)","N-C26:0-Cer(2H) ((interacts)) PC_aa_C36:3"
"206578","0.804973979791333","0.73","35","(interacts)","PC_aa_C40:8 ((interacts)) PC_aa_C38:2",,"1","1","false","(interacts)","PC_aa_C40:8 ((interacts)) PC_aa_C38:2"
"199557","0.836065888405","0.75","35","(interacts)","PC_aa_C40:5 ((interacts)) PC_aa_C38:2",,"1","1","false","(interacts)","PC_aa_C40:5 ((interacts)) PC_aa_C38:2"
"210304",,"0.71","35","(interacts)","PG_aa_C36:0 ((interacts)) PC_aa_C38:2",,"1","1","false","(interacts)","PG_aa_C36:0 ((interacts)) PC_aa_C38:2"
"204729","0.0693422555923","0.72","35","(interacts)","PC_ae_C38:1 ((interacts)) PC_aa_C38:2",,"1","1","false","(interacts)","PC_ae_C38:1 ((interacts)) PC_aa_C38:2"
"193223",,"0.73","35","(interacts)","N-C12:0-Cer ((interacts)) PC_aa_C38:1",,"1","1","false","(interacts)","N-C12:0-Cer ((interacts)) PC_aa_C38:1"
"203060",,"0.74","35","(interacts)","PG_ae_C34:0 ((interacts)) PC_aa_C38:1",,"1","1","false","(interacts)","PG_ae_C34:0 ((interacts)) PC_aa_C38:1"
"205194",,"0.71","35","(interacts)","N-C28:1-Cer(2H) ((interacts)) PC_aa_C38:1",,"1","1","false","(interacts)","N-C28:1-Cer(2H) ((interacts)) PC_aa_C38:1"
"202538",,"0.73","35","(interacts)","N-C28:0(OH)-Cer ((interacts)) PC_aa_C38:1",,"1","1","false","(interacts)","N-C28:0(OH)-Cer ((interacts)) PC_aa_C38:1"
"199834","0.835265321657125","0.72","35","(interacts)","PC_aa_C38:5 ((interacts)) PC_aa_C38:4",,"1","1","false","(interacts)","PC_aa_C38:5 ((interacts)) PC_aa_C38:4"
"192680",,"0.72","35","(interacts)","N-C16:0(OH)-Cer ((interacts)) PC_aa_C38:3",,"1","1","false","(interacts)","N-C16:0(OH)-Cer ((interacts)) PC_aa_C38:3"
